id_client,last_purchase_date,days_since_last,reactivation_score,reactivation_probability,frequency,total_spend,avg_spend,tenure_days,product_diversity,renewal_rate,prior_reactivations,segment_Calls - Infrequent Casual Users,segment_Calls - Regular Calling Offer Users,segment_eSIM - Dormant Local Data Users,segment_eSIM - High-Value Bundle Subscribers,segment_eSIM - High-Velocity Light Spenders,segment_Virtual - High-Spend Power Users,segment_Virtual - Light Occasional Users,segment_Virtual - Mid-Tier Phone Plan Holders
20264030,2025-05-30,215,66.67,0.6666979185456224,3,25.479999999999997,8.493333333333332,121,1,0.0,0,0,0,0,0,0,1,0,0
16132559,2024-07-24,525,66.67,0.666747963008766,10,34.900000000000006,3.4900000000000007,152,2,0.0,0,0,0,0,0,0,1,0,0
17448654,2025-09-04,118,66.67,0.6666660299390746,4,20.0,5.0,12,3,0.0,0,0,0,0,1,0,0,0,0
17771099,2025-03-07,299,66.67,0.6666659597198783,9,30.43,3.381111111111111,289,2,0.0,0,0,0,0,0,0,1,0,0
19166885,2025-05-27,218,66.67,0.6666773342418503,3,25.5,8.5,76,2,0.0,0,0,0,0,1,0,0,0,0
18881045,2024-12-14,382,66.67,0.6667238450601858,14,47.370000000000005,3.383571428571429,125,2,0.0,0,1,0,0,0,0,1,0,0
18432142,2025-03-07,299,66.67,0.6667237472512869,10,81.99000000000001,8.199000000000002,224,2,0.0,0,0,0,0,0,0,1,0,0
16633432,2025-04-07,268,66.66,0.6666201439413895,1,11.0,11.0,1,1,0.0,0,0,0,0,1,0,0,0,0
17852955,2024-11-30,396,66.66,0.6665915772166545,2,18.0,9.0,43,2,0.0,0,0,0,0,1,0,0,0,0
15849986,2025-02-20,314,66.66,0.6666445788582283,2,29.5,14.75,153,2,0.0,1,0,0,0,1,0,0,0,0
20208987,2024-11-28,398,66.66,0.6666076812066863,3,54.0,18.0,5,1,0.0,0,0,0,0,1,0,0,0,0
17908355,2025-09-04,118,66.66,0.6665625509249677,5,33.0,6.6,226,3,0.0,1,0,0,0,1,0,0,0,0
19716174,2025-07-09,175,66.66,0.6665695603875358,4,23.5,5.875,109,2,0.0,1,0,0,0,1,0,0,0,0
17437765,2024-10-04,453,66.66,0.6665530087573777,7,47.989999999999995,6.855714285714285,133,3,0.0,0,0,0,0,0,0,1,0,0
16525202,2024-05-11,599,66.66,0.6665588837793069,4,43.47,10.8675,74,2,0.0,0,0,0,0,0,0,1,0,0
18558042,2024-10-23,434,66.66,0.666565690505447,3,44.989999999999995,14.996666666666664,16,3,0.0,0,1,0,0,0,0,1,0,0
16687547,2024-05-06,604,66.66,0.6665832040396045,5,29.99,5.997999999999999,58,3,0.0,0,1,0,0,0,0,1,0,0
19065981,2025-03-18,288,66.66,0.6665839850482969,4,31.47,7.8675,188,2,0.0,1,0,0,0,0,0,1,0,0
19472952,2025-09-17,105,66.66,0.6666201439413895,1,11.0,11.0,1,1,0.0,0,0,0,0,1,0,0,0,0
16364649,2025-01-26,339,66.66,0.6665955452921409,7,52.0,7.428571428571429,309,2,0.0,1,0,0,0,1,0,0,0,0
18323870,2025-01-08,357,66.66,0.6666462363143008,4,107.99,26.9975,199,3,0.0,1,0,1,0,0,0,1,0,0
19266574,2025-09-15,107,66.66,0.6666201439413895,1,11.0,11.0,1,1,0.0,0,0,0,0,1,0,0,0,0
18265376,2025-04-06,269,66.66,0.6666017847558992,15,211.48,14.098666666666666,247,5,0.0,1,1,0,0,0,0,1,0,0
19736361,2025-09-20,102,66.66,0.6666461543046198,4,24.0,6.0,313,3,0.0,1,0,0,0,1,0,0,0,0
16529961,2025-02-01,333,66.66,0.6666097035656908,5,26.0,5.2,296,3,0.0,2,0,1,0,1,0,0,0,0
15772736,2025-02-02,332,66.66,0.666594710023221,8,39.0,4.875,370,2,0.0,2,0,0,0,1,0,0,0,0
20160519,2025-09-17,105,66.66,0.6666201439413895,1,11.0,11.0,1,1,0.0,0,0,0,0,1,0,0,0,0
18683621,2025-08-01,152,66.66,0.6665732661906466,1,12.0,12.0,1,1,0.0,0,0,0,0,1,0,0,0,0
18394803,2025-01-16,349,66.66,0.6665689755742642,9,52.93,5.881111111111111,172,2,0.0,0,0,0,0,0,0,1,0,0
18330600,2025-01-04,361,66.66,0.6666153636950287,5,51.97,10.394,34,2,0.0,0,0,0,0,0,0,1,0,0
19939119,2025-05-12,233,66.66,0.666550536951845,5,34.58,6.9159999999999995,69,3,0.0,0,1,0,0,0,0,1,0,0
19077658,2025-06-12,202,66.66,0.6666109957644211,53,335.03000000000003,6.321320754716981,223,6,0.0,0,1,0,0,0,0,1,0,0
19164552,2025-03-25,281,66.66,0.6666303509573726,15,129.47,8.631333333333334,192,7,0.0,1,0,1,0,0,0,1,0,0
16060400,2024-10-12,445,66.66,0.6666024393472446,5,29.0,5.8,6,1,0.0,0,0,0,0,1,0,0,0,0
19750553,2025-09-19,103,66.66,0.6666201439413895,1,11.0,11.0,1,1,0.0,0,0,0,0,1,0,0,0,0
19245912,2024-10-29,428,66.66,0.6666288008358195,3,24.99,8.33,39,3,0.0,0,0,1,0,0,0,1,0,0
17319488,2025-01-31,334,66.66,0.666561946690668,8,36.5,4.5625,163,5,0.0,0,0,0,0,1,0,0,0,0
17170610,2025-03-07,299,66.66,0.6666441684739499,4,28.48,7.12,172,2,0.0,1,0,0,0,0,0,1,0,0
19130703,2025-03-28,278,66.66,0.6666048293997181,6,28.990000000000002,4.831666666666667,175,2,0.0,0,0,0,0,0,0,1,0,0
19592179,2024-10-31,426,66.66,0.6666150990853105,2,18.0,9.0,30,1,0.0,0,0,0,0,1,0,0,0,0
19649147,2025-04-04,271,66.66,0.6666201439413895,1,11.0,11.0,1,1,0.0,0,0,0,0,1,0,0,0,0
16422173,2025-01-05,360,66.66,0.6665744366291854,2,7.48,3.74,324,2,0.0,1,0,0,0,0,0,1,0,0
17579037,2024-11-20,406,66.66,0.6665624319809231,10,36.410000000000004,3.6410000000000005,191,2,0.0,0,0,0,0,0,0,1,0,0
18645908,2025-05-02,243,66.66,0.6666201439413895,1,11.0,11.0,1,1,0.0,0,0,0,0,1,0,0,0,0
18625349,2025-04-15,260,66.66,0.6666201439413895,1,11.0,11.0,1,1,0.0,0,0,0,0,1,0,0,0,0
19149118,2025-03-28,278,66.66,0.6666321127562255,5,24.47,4.894,192,2,0.0,1,0,0,0,0,0,1,0,0
17848348,2025-08-23,130,66.66,0.666585936468053,8,51.989999999999995,6.498749999999999,131,4,0.0,0,1,0,0,0,0,1,0,0
17017336,2025-03-11,295,66.66,0.6665524344705045,9,51.0,5.666666666666667,323,2,0.0,1,0,0,0,0,0,1,0,0
17574923,2025-09-07,115,66.65,0.6664816017255264,3,25.5,8.5,7,1,0.0,0,0,0,0,1,0,0,0,0
20051201,2025-03-23,283,66.65,0.6665334254558206,5,42.95,8.59,109,1,0.0,0,0,0,0,0,0,1,0,0
18801667,2025-03-24,282,66.65,0.666458278967444,12,128.99,10.749166666666667,215,2,0.0,0,0,0,0,0,0,1,0,0
19840401,2024-10-23,434,66.65,0.6665301325132308,3,54.0,18.0,3,1,0.0,0,0,0,0,1,0,0,0,0
18444299,2025-03-18,288,66.65,0.6664773316033219,8,35.46,4.4325,248,2,0.0,1,0,0,0,0,0,1,0,0
18440529,2025-03-29,277,66.65,0.6665033945783275,3,26.97,8.99,184,1,0.0,2,0,0,0,0,0,1,0,0
17620597,2025-01-15,350,66.65,0.6665033945783275,3,26.97,8.99,184,1,0.0,2,0,0,0,0,0,1,0,0
17000848,2025-04-27,248,66.65,0.6665348406531341,12,48.58,4.048333333333333,199,4,0.0,0,0,1,0,0,0,1,0,0
16195953,2024-07-29,520,66.65,0.6664619950185688,25,90.80000000000001,3.6320000000000006,171,3,0.0,0,0,0,0,0,0,1,0,0
16213249,2025-03-18,288,66.65,0.6665355029376133,17,79.0,4.647058823529412,181,2,0.0,0,0,1,0,0,0,1,0,0
17876669,2025-02-25,309,66.65,0.6665033945783275,3,26.97,8.99,184,1,0.0,2,0,0,0,0,0,1,0,0
17868243,2025-02-24,310,66.65,0.6665033945783275,3,26.97,8.99,184,1,0.0,2,0,0,0,0,0,1,0,0
18973295,2025-06-12,202,66.65,0.6664892491625255,28,104.97,3.7489285714285714,207,3,0.0,0,1,0,0,0,0,1,0,0
17682852,2025-02-16,318,66.65,0.6665033945783275,3,26.97,8.99,184,1,0.0,1,0,0,0,0,0,1,0,0
17027532,2025-04-09,266,66.65,0.6664595052489974,3,19.09,6.363333333333333,5,3,0.0,0,1,0,0,1,0,0,0,0
17992044,2025-05-16,229,66.65,0.6665172564359149,5,45.480000000000004,9.096,326,4,0.0,2,0,1,1,0,0,1,0,0
17300385,2025-02-26,308,66.65,0.6665218915285888,30,115.01,3.833666666666667,317,6,0.0,0,1,0,0,0,0,1,0,0
18471079,2025-10-01,91,66.65,0.6665033945783275,3,26.97,8.99,184,1,0.0,2,0,0,0,0,0,1,0,0
18485231,2025-07-19,165,66.65,0.6664835438911209,2,18.0,9.0,18,2,0.0,0,0,0,0,1,0,0,0,0
16134003,2024-10-08,449,66.65,0.6664647400277977,9,46.0,5.111111111111111,143,2,0.0,0,1,0,0,0,0,1,0,0
16382122,2025-07-22,162,66.65,0.6665224615583355,5,41.98,8.395999999999999,459,2,0.0,4,1,0,0,0,0,1,0,0
18732726,2025-03-18,288,66.65,0.6665033945783275,3,26.97,8.99,185,1,0.0,2,0,0,0,0,0,1,0,0
17908354,2025-02-28,306,66.65,0.6665033945783275,3,26.97,8.99,184,1,0.0,2,0,0,0,0,0,1,0,0
17503196,2025-07-05,179,66.65,0.6665324876232307,15,66.48,4.432,335,3,0.0,0,1,0,0,0,0,1,0,0
16721356,2025-01-17,348,66.65,0.6665149087486576,7,36.96,5.28,193,2,0.0,0,0,0,0,0,0,1,0,0
18247123,2025-03-28,278,66.65,0.6664743163179441,4,28.46,7.115,61,2,0.0,0,0,0,0,0,0,1,0,0
19658202,2025-03-07,299,66.65,0.6664504495773569,7,55.49,7.927142857142857,129,2,0.0,0,1,0,0,0,0,1,0,0
18149901,2025-05-21,224,66.65,0.6665478108413185,3,24.99,8.33,5,3,0.0,0,1,0,0,0,0,1,0,0
18164403,2024-10-28,429,66.65,0.6664974664969118,2,24.0,12.0,21,1,0.0,0,0,0,0,1,0,0,0,0
16103907,2024-12-24,372,66.65,0.6664646007433356,15,59.0,3.933333333333333,307,3,0.0,0,0,1,0,0,0,1,0,0
16515546,2025-03-31,275,66.65,0.6664934352424281,26,90.74000000000001,3.49,181,1,0.0,0,0,0,0,0,0,1,0,0
17540576,2024-11-01,425,66.65,0.6665438840730177,4,26.47,6.6175,92,3,0.0,0,0,0,0,0,0,1,0,0
17000236,2024-12-04,392,66.65,0.6665207567480494,5,14.47,2.894,229,4,0.0,1,1,0,0,0,0,1,0,0
17510295,2025-07-05,179,66.65,0.6665258352553023,2,32.5,16.25,150,2,0.0,1,0,0,0,1,0,0,0,0
17766714,2025-02-20,314,66.65,0.6665033945783275,3,26.97,8.99,185,1,0.0,2,0,0,0,0,0,1,0,0
18606036,2025-03-15,291,66.65,0.6664821156925856,10,36.0,3.6,220,3,0.0,0,0,1,0,0,0,1,0,0
17518228,2024-12-01,395,66.65,0.6665121223648933,9,26.94,2.9933333333333336,212,4,0.0,0,0,1,0,0,0,1,0,0
18742978,2025-01-14,351,66.65,0.6664684392153564,7,52.0,7.428571428571429,147,3,0.0,0,1,0,0,0,0,1,0,0
18410883,2024-08-05,513,66.64,0.6664186386041009,4,74.0,18.5,32,1,0.0,0,0,0,0,1,0,0,0,0
18802420,2025-03-23,283,66.64,0.6664463625903716,24,90.48,3.77,239,4,0.0,0,1,0,0,0,0,1,0,0
20554318,2025-03-24,282,66.64,0.6663639256743553,4,26.5,6.625,42,1,0.0,0,0,0,0,1,0,0,0,0
19484728,2025-06-18,196,66.64,0.6664273798020901,5,39.980000000000004,7.996,173,2,0.0,0,0,0,0,0,0,1,0,0
19777965,2025-07-04,180,66.64,0.6664305180459338,5,26.59,5.318,77,3,0.0,0,1,0,0,0,0,1,0,0
19491040,2024-12-15,381,66.64,0.6663847646132406,2,26.979999999999997,13.489999999999998,2,1,0.0,0,0,0,0,0,0,1,0,0
17165255,2025-03-16,290,66.64,0.6663578200507636,3,18.0,6.0,318,2,0.0,1,0,0,0,0,0,1,0,0
19973801,2025-03-12,294,66.64,0.6663578688300926,8,57.44,7.18,102,4,0.0,0,1,0,0,0,0,1,0,0
17123973,2025-03-14,292,66.64,0.6663658679537982,3,11.49,3.83,207,2,0.0,1,0,1,0,0,0,1,0,0
15871464,2024-12-14,382,66.64,0.666402288553013,13,46.39,3.5684615384615386,303,2,0.0,0,0,0,0,0,0,1,0,0
17134967,2025-01-02,363,66.64,0.6664278044197482,10,33.410000000000004,3.341,244,2,0.0,0,0,1,0,0,0,1,0,0
18089962,2024-12-23,373,66.64,0.6664186633467163,2,26.979999999999997,13.489999999999998,4,1,0.0,0,0,0,0,0,0,1,0,0
17546795,2025-02-11,323,66.64,0.6664498089782582,4,35.47,8.8675,25,3,0.0,0,0,1,0,0,0,1,0,0
18856519,2025-05-27,218,66.64,0.6663934246821468,7,35.0,5.0,218,1,0.0,0,1,0,0,0,0,1,0,0
18327333,2025-04-26,249,66.64,0.6663764174107029,20,73.2,3.66,273,3,0.0,0,1,0,0,0,1,1,0,0
17311098,2025-03-17,289,66.64,0.6664048605203275,8,37.6,4.7,153,3,0.0,0,0,1,0,0,0,1,0,0
16497458,2025-06-25,189,66.64,0.666411742521168,13,47.47,3.6515384615384616,221,4,0.0,0,0,1,0,0,0,1,0,0
19104580,2025-05-12,233,66.64,0.6664165318259287,27,77.8,2.8814814814814813,256,3,0.0,0,1,0,0,0,0,1,0,0
16115356,2025-03-08,298,66.64,0.666358126770723,2,6.98,3.49,99,1,0.0,1,0,1,0,0,0,1,0,0
18125078,2024-12-25,371,66.64,0.6664163703348271,6,31.0,5.166666666666667,166,1,0.0,0,0,0,0,0,0,1,0,0
17680250,2025-03-13,293,66.64,0.6664495730798997,7,86.0,12.285714285714286,283,2,0.0,1,0,0,0,0,0,1,0,0
16653735,2025-06-26,188,66.64,0.666376643973641,2,6.98,3.49,377,2,0.0,1,0,0,1,0,0,1,0,0
15989160,2025-01-14,351,66.64,0.6664223389766937,5,34.989999999999995,6.997999999999999,292,4,0.0,1,0,1,1,0,0,1,0,0
19243423,2025-03-26,280,66.64,0.6664337156966478,8,36.980000000000004,4.6225000000000005,148,1,0.0,0,0,0,0,0,0,1,0,0
18295393,2025-03-02,304,66.64,0.6663565637573005,4,27.0,6.75,242,2,0.0,1,0,0,0,0,0,1,0,0
19881212,2024-11-18,408,66.64,0.6664446630580191,2,24.5,12.25,15,1,0.0,0,0,0,0,1,0,0,0,0
17902065,2025-08-07,146,66.64,0.6663843030005048,2,12.5,6.25,415,2,0.0,1,0,0,0,1,0,0,0,0
16450544,2024-05-11,599,66.64,0.6664263036866741,19,82.85,4.360526315789474,84,3,0.0,0,0,0,0,0,0,1,0,0
17506174,2025-01-29,336,66.64,0.6664280334240145,4,28.97,7.2425,268,2,0.0,2,0,0,0,0,0,1,0,0
16591405,2024-10-11,446,66.64,0.6663682420932152,15,50.49,3.366,216,4,0.0,0,0,1,0,0,0,1,0,0
16858503,2025-02-20,314,66.64,0.6664203866313424,16,87.5,5.46875,312,3,0.0,0,1,0,0,0,0,1,0,0
17944107,2025-06-21,193,66.64,0.666423153732047,12,54.0,4.5,355,3,0.0,0,1,0,0,0,0,1,0,0
19063837,2024-12-21,375,66.64,0.6664157893906025,8,29.43,3.67875,126,3,0.0,0,0,1,0,0,0,1,0,0
18174825,2025-04-27,248,66.64,0.6664177137994645,2,31.0,15.5,314,1,0.0,1,0,0,0,1,0,0,0,0
18981570,2025-01-12,353,66.64,0.6663526056038576,1,13.0,13.0,1,1,0.0,0,0,0,0,1,0,0,0,0
18152550,2025-03-28,278,66.64,0.6663710462016561,9,31.92,3.546666666666667,260,2,0.0,0,0,0,0,0,0,1,0,0
19306564,2024-10-05,452,66.64,0.6664180131138323,3,36.0,12.0,23,1,0.0,0,0,0,0,1,0,0,0,0
17720524,2024-11-17,409,66.64,0.6664351974582501,9,43.0,4.777777777777778,184,1,0.0,0,0,0,0,0,0,1,0,0
18245938,2025-03-18,288,66.64,0.6664261572718247,10,36.410000000000004,3.6410000000000005,245,2,0.0,0,0,0,0,0,0,1,0,0
19985907,2025-09-17,105,66.64,0.6663979296133941,3,32.5,10.833333333333334,190,2,0.0,1,0,0,0,1,0,0,0,0
20515987,2025-01-11,354,66.64,0.6663893290817264,4,36.5,9.125,13,3,0.0,0,0,0,0,1,0,0,0,0
18429438,2024-08-20,498,66.64,0.6663632202316034,2,35.98,17.99,13,1,0.0,0,0,0,0,0,0,1,0,0
16473867,2025-03-15,291,66.64,0.666446245600839,14,47.370000000000005,3.383571428571429,386,2,0.0,0,0,0,0,0,0,1,0,0
15758716,2024-06-11,568,66.64,0.6664101325101188,2,27.99,13.995,16,2,0.0,0,1,0,0,0,0,1,0,0
19482223,2025-03-28,278,66.63,0.6663274831689608,5,24.97,4.994,174,1,0.0,1,0,0,0,0,0,1,0,0
19757691,2024-10-13,444,66.63,0.6663399364583323,1,22.0,22.0,1,1,0.0,0,0,0,0,1,0,0,0,0
19436420,2025-03-11,295,66.63,0.6662717708478916,7,69.99000000000001,9.998571428571429,153,1,0.0,0,0,0,0,0,0,1,0,0
16281197,2025-03-11,295,66.63,0.6663283841665057,12,48.0,4.0,369,1,0.0,0,0,0,0,0,0,1,0,0
20181622,2025-02-10,324,66.63,0.6663391636233256,1,41.99,41.99,1,1,0.0,0,0,0,0,1,0,0,0,0
17009395,2024-09-06,481,66.63,0.6662875434292669,20,76.08,3.804,165,5,0.0,1,1,0,0,0,0,1,0,0
16523042,2024-08-24,494,66.63,0.666276688150931,3,19.98,6.66,90,2,0.0,1,0,0,0,0,0,1,0,0
17269599,2024-10-12,445,66.63,0.666276688150931,3,19.98,6.66,91,2,0.0,1,0,0,0,0,0,1,0,0
18448496,2025-07-29,155,66.63,0.6663294576359411,7,72.0,10.285714285714286,11,3,0.0,0,0,1,0,1,0,0,0,0
19411857,2025-03-09,297,66.63,0.666276688150931,3,19.98,6.66,91,2,0.0,1,0,0,0,0,0,1,0,0
20263272,2024-12-09,387,66.63,0.6663399364583323,1,22.0,22.0,1,1,0.0,0,0,0,0,1,0,0,0,0
19246231,2025-01-10,355,66.63,0.6663478963745777,9,29.96,3.328888888888889,128,4,0.0,0,1,0,0,0,0,1,0,0
16807881,2024-03-23,648,66.63,0.6663399364583323,1,22.0,22.0,1,1,0.0,0,0,0,0,1,0,0,0,0
17724998,2024-10-27,430,66.63,0.6662878173074249,9,51.0,5.666666666666667,136,1,0.0,0,0,0,0,0,0,1,0,0
16264580,2025-02-15,319,66.63,0.6662686516802325,65,252.42000000000002,3.8833846153846157,337,2,0.0,0,0,0,0,0,0,1,0,0
19259589,2025-07-06,178,66.63,0.6663381361222092,2,18.0,9.0,66,1,0.0,0,0,0,0,1,0,0,0,0
16556326,2025-04-03,272,66.63,0.6662821854887848,3,38.5,12.833333333333334,343,2,0.0,1,0,0,0,1,0,0,0,0
17611628,2025-02-27,307,66.63,0.6662557808656446,6,38.0,6.333333333333333,193,3,0.0,1,1,0,0,0,0,1,0,0
19096831,2025-02-19,315,66.63,0.6662708804780756,3,35.0,11.666666666666666,28,2,0.0,0,0,0,0,1,0,0,0,0
19275664,2025-09-25,97,66.63,0.666267808129095,4,29.990000000000002,7.4975000000000005,318,3,0.0,1,0,0,0,1,0,0,0,0
18768619,2024-08-13,505,66.63,0.6663399364583323,1,22.0,22.0,1,1,0.0,0,0,0,0,1,0,0,0,0
18319958,2025-03-13,293,66.63,0.6662728240238472,4,33.99,8.4975,174,1,0.0,1,0,0,0,0,0,1,0,0
20212104,2025-03-12,294,66.63,0.6662746304159048,6,46.47,7.745,78,4,0.0,0,1,0,0,0,0,1,0,0
16692738,2025-03-17,289,66.63,0.66626971936651,14,89.0,6.357142857142857,120,2,0.0,0,0,1,0,0,0,1,0,0
18066911,2025-08-10,143,66.63,0.6663319636832153,3,28.3,9.433333333333334,197,3,0.0,1,0,0,0,1,0,0,0,0
18419173,2025-10-01,91,66.63,0.6662533385850231,16,52.05,3.253125,342,6,0.0,1,1,0,0,0,0,1,0,0
16912954,2024-08-29,489,66.63,0.6663450026522492,13,59.47,4.5746153846153845,128,3,0.0,1,0,0,0,0,1,1,0,0
18570680,2025-01-08,357,66.63,0.6663275548303643,6,59.97,9.995,149,4,0.0,1,0,0,0,0,0,1,0,0
19223126,2025-09-02,120,66.63,0.6663132816318064,2,12.0,6.0,33,2,0.0,0,0,0,0,1,0,0,0,0
20542020,2025-07-17,167,66.63,0.6662898227745175,2,24.0,12.0,124,2,0.0,1,0,0,0,1,0,0,0,0
19606162,2025-03-25,281,66.63,0.6662762211731961,13,80.93,6.225384615384616,156,2,0.0,0,0,0,0,0,0,1,0,0
17410251,2025-05-16,229,66.63,0.6662568942820271,4,23.5,5.875,386,1,0.0,1,0,0,0,1,0,0,0,0
18492150,2025-04-12,263,66.63,0.6663402648642642,19,165.99,8.736315789473684,243,2,0.0,0,1,0,0,0,0,1,0,0
17934573,2024-11-29,397,66.63,0.666276688150931,3,19.98,6.66,92,2,0.0,1,0,0,0,0,0,1,0,0
17937324,2025-09-19,103,66.63,0.6662809544825127,6,62.0,10.333333333333334,147,3,0.0,0,1,0,0,1,0,0,0,0
16591155,2024-04-26,614,66.63,0.6663449013457676,2,35.98,17.99,62,1,0.0,0,0,0,0,0,0,1,0,0
19602068,2025-02-24,310,66.63,0.6662926257821052,6,97.99,16.331666666666667,91,2,0.0,0,0,1,0,0,0,1,0,0
16861189,2025-08-27,126,66.63,0.6662967797137676,2,16.0,8.0,29,1,0.0,0,0,0,0,1,0,0,0,0
20256772,2025-05-30,215,66.62,0.6661812329053822,2,29.0,14.5,68,2,0.0,0,0,0,0,1,0,0,0,0
18721248,2025-03-05,301,66.62,0.6662430252835795,6,41.6,6.933333333333334,101,2,0.0,0,1,0,0,0,0,1,0,0
15753264,2024-05-09,601,66.62,0.6661561135166862,3,26.97,8.99,91,1,0.0,0,0,0,0,0,0,1,0,0
18744548,2025-05-16,229,66.62,0.6662359035333292,3,42.989999999999995,14.329999999999998,267,3,0.0,2,0,0,0,0,0,1,0,0
16288268,2025-03-26,280,66.62,0.6662309032146827,32,111.21000000000001,3.4753125000000002,259,3,0.0,0,0,0,0,0,0,1,0,0
16544402,2024-07-31,518,66.62,0.666224322244822,1,17.99,17.99,1,1,0.0,0,0,0,0,0,1,1,0,0
16742840,2024-12-03,393,66.62,0.666224322244822,1,17.99,17.99,1,1,0.0,0,0,0,0,0,1,1,0,0
19837135,2025-09-09,113,66.62,0.6662282540960405,4,28.6,7.15,291,3,0.0,1,1,0,0,0,0,1,0,0
17319978,2025-02-27,307,66.62,0.6661938428842354,17,82.44,4.8494117647058825,186,4,0.0,0,1,0,0,0,0,1,0,0
16974728,2024-08-14,504,66.62,0.6661910152422993,10,34.900000000000006,3.4900000000000007,145,1,0.0,0,0,0,0,0,0,1,0,0
17656021,2025-08-18,135,66.62,0.6662027498854195,36,256.98,7.138333333333334,435,5,0.0,0,0,1,0,0,1,1,0,0
18920475,2025-10-02,90,66.62,0.6662116534092277,15,219.51,14.633999999999999,135,10,0.0,0,0,0,0,1,0,0,0,0
16496112,2024-07-22,527,66.62,0.6662311779793662,10,46.45,4.6450000000000005,126,3,0.0,0,0,0,0,0,0,1,0,0
18312798,2025-02-03,331,66.62,0.6661826030357951,12,43.0,3.5833333333333335,214,3,0.0,0,1,0,0,0,0,1,0,0
19273456,2025-07-12,172,66.62,0.6661550856525656,3,45.0,15.0,32,1,0.0,0,0,0,0,1,0,0,0,0
16936486,2025-04-04,271,66.62,0.6661927344998021,7,22.490000000000002,3.212857142857143,324,4,0.0,2,1,0,0,0,0,1,0,0
20135559,2025-07-24,160,66.62,0.6661731914949149,12,111.95,9.329166666666667,170,3,0.0,0,1,0,1,0,0,1,0,0
18829769,2025-07-28,156,66.62,0.666212654261978,2,16.5,8.25,360,1,0.0,1,0,0,0,1,0,0,0,0
16734989,2024-04-09,631,66.62,0.666224322244822,1,17.99,17.99,1,1,0.0,0,0,0,0,0,1,1,0,0
18161455,2025-03-02,304,66.62,0.6661913232806157,63,253.27,4.02015873015873,256,3,0.0,0,1,0,0,0,0,1,0,0
18154032,2025-03-13,293,66.62,0.6662109433668619,3,33.0,11.0,183,1,0.0,2,0,0,0,0,0,1,0,0
17299170,2024-09-06,481,66.62,0.6661777845112788,2,21.0,10.5,1,2,0.0,0,0,0,0,1,0,0,0,0
18760344,2025-03-21,285,66.62,0.666246125086494,42,168.22,4.005238095238095,242,3,0.0,0,0,0,0,0,0,1,0,0
19741087,2025-03-14,292,66.62,0.6661775205644692,2,17.0,8.5,155,2,0.0,1,0,0,0,0,0,1,0,0
15858010,2025-05-08,237,66.62,0.6661622611066035,2,14.0,7.0,2,1,0.0,0,0,0,0,1,0,0,0,0
19659686,2025-09-30,92,66.62,0.6662282540960405,4,28.59,7.1475,315,3,0.0,1,1,0,0,0,0,1,0,0
18711133,2025-03-16,290,66.62,0.6661526359528045,33,130.82,3.964242424242424,240,3,0.0,0,0,0,0,0,0,1,0,0
16946515,2024-04-23,617,66.62,0.666224322244822,1,17.99,17.99,1,1,0.0,0,0,0,0,0,1,1,0,0
15746089,2024-10-23,434,66.61,0.6661436106204297,5,25.99,5.1979999999999995,105,3,0.0,1,1,0,0,0,0,1,0,0
17230638,2024-11-21,405,66.61,0.6660791517703628,1,12.0,12.0,1,1,0.0,0,0,0,0,1,0,0,0,0
18516945,2025-03-30,276,66.61,0.6661153352948397,2,11.0,5.5,28,1,0.0,0,0,0,0,1,0,0,0,0
17940457,2025-07-08,176,66.61,0.6661041976031941,3,68.0,22.666666666666668,332,3,0.0,1,1,0,0,0,0,1,0,0
19248302,2025-04-17,258,66.61,0.6660963366376913,15,56.43,3.762,194,6,0.0,0,1,0,1,0,0,1,0,0
19145382,2025-01-09,356,66.61,0.6660970026326318,2,16.5,8.25,141,2,0.0,1,0,0,0,1,0,0,0,0
19971290,2025-04-24,251,66.61,0.666090257216155,2,24.0,12.0,164,2,0.0,1,0,0,0,1,0,0,0,0
17016088,2024-10-22,435,66.61,0.6660853760354462,6,67.99,11.331666666666665,211,2,0.0,1,0,0,0,0,0,1,0,0
19014189,2024-12-28,368,66.61,0.6660639941704223,2,40.0,20.0,114,1,0.0,1,0,0,0,1,0,0,0,0
19016806,2025-01-06,359,66.61,0.6661440664415715,6,30.98,5.163333333333333,126,2,0.0,0,0,0,0,0,0,1,0,0
18868531,2025-02-28,306,66.61,0.6660766625863285,10,47.0,4.7,184,1,0.0,0,0,0,0,0,0,1,0,0
18871817,2025-03-28,278,66.61,0.6661098851172033,10,36.0,3.6,213,2,0.0,0,1,0,0,0,0,1,0,0
15864779,2024-07-06,543,66.61,0.6661368250030195,11,38.39,3.49,157,1,0.0,0,0,0,0,0,0,1,0,0
17437284,2025-09-04,118,66.61,0.6661186369925433,2,16.5,8.25,191,2,0.0,1,0,0,0,1,0,0,0,0
16362066,2024-10-08,449,66.61,0.6661098851172033,10,36.0,3.6,213,2,0.0,0,1,0,0,0,0,1,0,0
16020234,2025-08-08,145,66.61,0.6661299329805485,13,71.97999999999999,5.536923076923076,538,6,0.0,1,0,1,0,0,0,1,0,0
15886949,2024-03-12,659,66.61,0.6660607455422083,3,39.47,13.156666666666666,5,1,0.0,0,0,0,0,0,0,1,0,0
16196585,2025-02-18,316,66.61,0.6661259299761005,3,74.97,24.99,184,1,0.0,2,0,0,0,0,0,1,0,0
